gene_symbol	n_cohorts_detected	cohorts_detected	meta_direction	meta_beta	meta_se	meta_z	meta_p_value	meta_fdr	n_nominal_p_lt_0_05	n_fdr_lt_0_10	n_case_up_cohorts	n_case_down_cohorts	direction_consistency	leave_one_cohort_out_tested	leave_one_cohort_out_replicated	leave_one_cohort_out_replication_rate	leave_one_cohort_out_details	heterogeneity_q	heterogeneity_i2	tau_sq	heterogeneity_flag	effects_by_cohort	p_values_by_cohort	fdr_by_cohort
MARCHF5	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.053620329089772545	0.04867813845221713	-1.1015279300872756	0.2706669554967981	0.9138163618252946	1	0	1	3	0.75	4	1	0.25	GSE111006_HSS:match(heldout=-0.05088,discovery_mean=-0.00088219);GSE111010_JSS:discordant(heldout=-0.11635,discovery_mean=0.020942);GSE111016_SSS:discordant(heldout=-0.091948,discovery_mean=0.012807);GSE226151:discordant(heldout=0.20565,discovery_mean=-0.086393)	5.2769361390150005	43.148828771689786	0.004011670582246651	True	GSE111006_HSS:-0.0508795;GSE111010_JSS:-0.116352;GSE111016_SSS:-0.0919483;GSE226151:0.205653	GSE111006_HSS:0.508535;GSE111010_JSS:0.142092;GSE111016_SSS:0.0415095;GSE226151:0.11874	GSE111006_HSS:0.893613;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.589199
