gene_symbol	n_cohorts_detected	cohorts_detected	meta_direction	meta_beta	meta_se	meta_z	meta_p_value	meta_fdr	n_nominal_p_lt_0_05	n_fdr_lt_0_10	n_case_up_cohorts	n_case_down_cohorts	direction_consistency	leave_one_cohort_out_tested	leave_one_cohort_out_replicated	leave_one_cohort_out_replication_rate	leave_one_cohort_out_details	heterogeneity_q	heterogeneity_i2	tau_sq	heterogeneity_flag	effects_by_cohort	p_values_by_cohort	fdr_by_cohort
BCKDK	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.057188666967576046	0.0525758151977066	-1.0877371421160706	0.2767111658925039	0.9158336125927378	0	0	1	3	0.75	4	3	0.75	GSE111006_HSS:discordant(heldout=0.00037196,discovery_mean=-0.088909);GSE111010_JSS:match(heldout=-0.082067,discovery_mean=-0.06143);GSE111016_SSS:match(heldout=-0.072489,discovery_mean=-0.064623);GSE226151:match(heldout=-0.11217,discovery_mean=-0.051394)	0.7030081569220955	0.0	0.0	True	GSE111006_HSS:0.000371964;GSE111010_JSS:-0.0820669;GSE111016_SSS:-0.0724885;GSE226151:-0.112173	GSE111006_HSS:0.996724;GSE111010_JSS:0.646094;GSE111016_SSS:0.422595;GSE226151:0.321326	GSE111006_HSS:0.999138;GSE111010_JSS:0.999436;GSE111016_SSS:0.916284;GSE226151:0.690339
